node_id,title,field_full_title
305196,View of the Bach Choir Centennial Exhibition,View of the Bach Choir Centennial Exhibition
305210,The Bach Choir outside the Central Moravian Church,The Bach Choir outside the Central Moravian Church
304549,[Newspaper clipping] A labor of love,[Newspaper clipping] A labor of love
304761,Two tickets from early Bach Festivals,Two tickets from early Bach Festivals
304794,Bach Choir of Bethlehem,Bach Choir of Bethlehem
304886,[Magazine clipping] Audience at Bach Festival,[Magazine clipping] Audience at Bach Festival
305008,"[Portrait] J. Fred Wolle, first conductor of the Bach Choir of Bethlehem.","[Portrait] J. Fred Wolle, first conductor of the Bach Choir of Bethlehem."
304958,Faces of the Festival,Faces of the Festival
304881,[Newspaper clipping] When 300 Bethlehem singers invaded New York,[Newspaper clipping] When 300 Bethlehem singers invaded New York
304985,"[Letter] 1976, August 29, Leipzig [to] The Bach Choir, Soloists, and Orchestra / Alfred Mann","[Letter] 1976, August 29, Leipzig [to] The Bach Choir, Soloists, and Orchestra / Alfred Mann"
304557,[Newspaper clipping] Homefolks lend attentive ear to grandeur of Bach music,[Newspaper clipping] Homefolks lend attentive ear to grandeur of Bach music
304695,"J. Fred Wolle, first Conductor of the Bach Choir of Bethlehem.  Rubbing of plaque from Packer Memorial Church, Lehigh University","J. Fred Wolle, first Conductor of the Bach Choir of Bethlehem.  Rubbing of plaque from Packer Memorial Church, Lehigh University"
305086,[Newspaper clipping] Camera tales : Bach in Bethlehem.,[Newspaper clipping] Camera tales : Bach in Bethlehem.
304604,"The Bach Choir outside Packer Memorial Church, Lehigh University","The Bach Choir outside Packer Memorial Church, Lehigh University"
304975,"[Letter] 1922, May 28, Philadelphia [to] [John Frederick] Wolle / Carola Spaeth","[Letter] 1922, May 28, Philadelphia [to] [John Frederick] Wolle / Carola Spaeth"
304989,[Newspaper clipping] Soloists with the Bach Choir,[Newspaper clipping] Soloists with the Bach Choir
304741,The Calov Bible of Johann Sebastian Bach : v.2. Das Andere Volumen der G&#246;ttlichen Schriften : v.3. Das Neue Testament,The Calov Bible of Johann Sebastian Bach : v.2. Das Andere Volumen der G&#246;ttlichen Schriften : v.3. Das Neue Testament
304861,"[Program] Family Concert, Mr. Bach comes to call, Bach Choir of Bethlehem","[Program] Family Concert, Mr. Bach comes to call, Bach Choir of Bethlehem"
304653,"Sanctuary of Central Moravian Church, Bethlehem, Pa.","Sanctuary of Central Moravian Church, Bethlehem, Pa."
304902,"[Program] Family Concert, Play Bach!, Bach Choir of Bethlehem","[Program] Family Concert, Play Bach!, Bach Choir of Bethlehem"
305106,Dr. J. Fred Wolle and his 1920-21 Bach Choir,Dr. J. Fred Wolle and his 1920-21 Bach Choir
304972,People associated with the Bach Choir of Bethlehem,People associated with the Bach Choir of Bethlehem
304570,Bach Choir of Bethlehem performing at the Bach Festival,Bach Choir of Bethlehem performing at the Bach Festival
305095,Bach Choir of Bethlehem performing in Packer Memorial Church,Bach Choir of Bethlehem performing in Packer Memorial Church
305051,[Newspaper clipping] Famous Moravian Trombone Choir that plays chorales at Bach Festivals,[Newspaper clipping] Famous Moravian Trombone Choir that plays chorales at Bach Festivals
305078,People associated with the Bach Choir of Bethlehem,People associated with the Bach Choir of Bethlehem
304982,"The Bach Choir of Bethlehem, 1903","The Bach Choir of Bethlehem, 1903"
305157,[Newspaper clipping] Scenes from the 1937 Bach Festival,[Newspaper clipping] Scenes from the 1937 Bach Festival
305192,"The Bach Choir outside Packer Memorial Church, Lehigh University","The Bach Choir outside Packer Memorial Church, Lehigh University"
304733,[Program] Third Bach Festival,[Program] Third Bach Festival
304643,"[Letter] [1923 or 1924], [Bethlehem, Pa.?] [to] [Edith Roosevelt] / J. Fred Wolle","[Letter] [1923 or 1924], [Bethlehem, Pa.?] [to] [Edith Roosevelt] / J. Fred Wolle"
304740,[Newspaper clipping] Scenes at Bethlehem's great Bach Festival,[Newspaper clipping] Scenes at Bethlehem's great Bach Festival
305048,"Greg Funfgeld, Conductor of the Bach Choir of Bethlehem","Greg Funfgeld, Conductor of the Bach Choir of Bethlehem"
304617,[Newspaper clipping] The Bach Festival is here,[Newspaper clipping] The Bach Festival is here
304720,Bach Choir of Bethlehem performing in Packer Memorial Church,Bach Choir of Bethlehem performing in Packer Memorial Church
304821,[Newspaper clipping] Scenes on Lehigh campus as 35th Bach Festival opens,[Newspaper clipping] Scenes on Lehigh campus as 35th Bach Festival opens
305016,The Bach Choir at Bethlehem,The Bach Choir at Bethlehem
304731,The Bach Choir of Bethlehem on the stage at Carnegie Hall,The Bach Choir of Bethlehem on the stage at Carnegie Hall
305153,"The Golden Pheasant Inn, formerly Jacob Oberacker's tap room","The Golden Pheasant Inn, formerly Jacob Oberacker's tap room"
304550,The Parryville Furnace of the Carbon Iron and Pipe Company circa 1900,The Parryville Furnace of the Carbon Iron and Pipe Company circa 1900
304571,Children standing on closed mitre gates at Lock 3 in Bristol,Children standing on closed mitre gates at Lock 3 in Bristol
305102,Picture taken from the camelback bridge at Erwinna looking North,Picture taken from the camelback bridge at Erwinna looking North
305182,"John Cosman, ""Chief Engineer and Superintendent of Motive Power"" of the Molly-Polly-Chunker, along with the mules, Molly and polly","John Cosman, ""Chief Engineer and Superintendent of Motive Power"" of the Molly-Polly-Chunker, along with the mules, Molly and polly"
304893,Postcard of a lock along the Delaware Canal,Postcard of a lock along the Delaware Canal
305025,Lehigh Coal and Navigation Company boats passing in the basin between locks 9 and 10 at the same time,Lehigh Coal and Navigation Company boats passing in the basin between locks 9 and 10 at the same time
304727,The lockkeeper's (Lock 4) wife and children (six of the eight children are in this photo),The lockkeeper's (Lock 4) wife and children (six of the eight children are in this photo)
305169,The Bethlehem Steel Company circa 1907.  This photograph was taken by William Rau along the bank of the canal,The Bethlehem Steel Company circa 1907.  This photograph was taken by William Rau along the bank of the canal
304576,Image of Lock No. 1 at the Lower Division showing little water running in the river bed because it is being diverted to the canal,Image of Lock No. 1 at the Lower Division showing little water running in the river bed because it is being diverted to the canal
305179,View of Lock 42 taken from the New Street Bridge looking west.  Tracks of the Central Railroad of New Jersey can be seen on the right,View of Lock 42 taken from the New Street Bridge looking west.  Tracks of the Central Railroad of New Jersey can be seen on the right
304824,Men locking down a boat at Lock 19 at Lodi,Men locking down a boat at Lock 19 at Lodi
304750,Map of the Lehigh Navigation Lower Section,Map of the Lehigh Navigation Lower Section
304702,View of Saeger's Mill taken from the guard lock,View of Saeger's Mill taken from the guard lock
305079,A Lehigh Coal and Navigation boat in the outlet lock in Northampton.,A Lehigh Coal and Navigation boat in the outlet lock in Northampton.
304682,"Two Lehigh Coal and Navigation Company light boats, 278 and 150, in Lock 11, heading North in 1931","Two Lehigh Coal and Navigation Company light boats, 278 and 150, in Lock 11, heading North in 1931"
305074,Boy leading a mule along the path of the canal. The boat and Haynes Road bridge can be seen in the background,Boy leading a mule along the path of the canal. The boat and Haynes Road bridge can be seen in the background
305110,Lehigh Coal and Navigation Company boat No. 202 in Lock 42,Lehigh Coal and Navigation Company boat No. 202 in Lock 42
304981,"The ""Switchback Railroad""","The ""Switchback Railroad"""
305080,"The Gahuwa Club, later known as the Northampton Country Club, was one of the clubs that was formed along the canals. It was located in the Hopesville area","The Gahuwa Club, later known as the Northampton Country Club, was one of the clubs that was formed along the canals. It was located in the Hopesville area"
304782,Outlet channel at New Hope.  Lambertville can be seen across the river,Outlet channel at New Hope.  Lambertville can be seen across the river
304554,"The steamboat ""Trilby"" at Laurys boatyard loading passengers for recreation","The steamboat ""Trilby"" at Laurys boatyard loading passengers for recreation"
304920,"The boatyard at Upper Black Eddy is pictured in this Louis Tiffany's photograph , son of jeweler Charles L. Tiffany","The boatyard at Upper Black Eddy is pictured in this Louis Tiffany's photograph , son of jeweler Charles L. Tiffany"
304809,"Men unloading coal from boat 151, captained by William Schaffer, at the Fritch coal yards in the early 1920s","Men unloading coal from boat 151, captained by William Schaffer, at the Fritch coal yards in the early 1920s"
304649,"Lock 7, north of Yardley","Lock 7, north of Yardley"
304826,A view from the south of Mauch Chunk,A view from the south of Mauch Chunk
304942,View of Northampton in 1935,View of Northampton in 1935
304923,Winter view of Lock No. 1 and Dam No. 1 in Mauch Chunk,Winter view of Lock No. 1 and Dam No. 1 in Mauch Chunk
305018,Men repairing a break in the towpath at Lumberville in August 1912,Men repairing a break in the towpath at Lumberville in August 1912
304610,"View of the Forks of the Delaware, with Easton on the right","View of the Forks of the Delaware, with Easton on the right"
304595,"Lehigh Port, located in Allentown","Lehigh Port, located in Allentown"
305017,"The Gahuwa Club, later known as the Northampton Country Club, was one of the clubs that was formed along the canals. It was located in the Hopesville area","The Gahuwa Club, later known as the Northampton Country Club, was one of the clubs that was formed along the canals. It was located in the Hopesville area"
305081,The Easton dam and waterfront. The Metropolitan Edison Company can be seen in the background,The Easton dam and waterfront. The Metropolitan Edison Company can be seen in the background
304822,The Fritch Coal Company in Bethlehem,The Fritch Coal Company in Bethlehem
304569,The Penn Haven planes,The Penn Haven planes
304864,"View looking toward Bethlehem and the steel works, taken from Pop Rock in Freemansburg","View looking toward Bethlehem and the steel works, taken from Pop Rock in Freemansburg"
305043,The Hamilton Street Bridge [Allentown] and dam,The Hamilton Street Bridge [Allentown] and dam
304953,The Molly-Polly-Chunker,The Molly-Polly-Chunker
304582,"A stiff boat carrying travelers along the canal through the Palisades, nearing Lock 20","A stiff boat carrying travelers along the canal through the Palisades, nearing Lock 20"
304780,"Work boat and crew, thought to be in the Catasauqua area","Work boat and crew, thought to be in the Catasauqua area"
304560,"The Crane Iron Company, located in Catasauqua, in the late 1860s or early 1870s","The Crane Iron Company, located in Catasauqua, in the late 1860s or early 1870s"
304937,"Boatman, along with his family, aboard a boat entering Lock 9","Boatman, along with his family, aboard a boat entering Lock 9"
305094,"View looking toward Easton, with Phillipsburg located on the right","View looking toward Easton, with Phillipsburg located on the right"
304904,Unidentified travelers aboard a pleasure boat traveling along the Delaware Canal,Unidentified travelers aboard a pleasure boat traveling along the Delaware Canal
304844,Diagram of a weigh-lock and its operation,Diagram of a weigh-lock and its operation
304563,Map of the Delaware Division Canal,Map of the Delaware Division Canal
304611,Men repairing a break in the towpath at Lumberville in August 1912,Men repairing a break in the towpath at Lumberville in August 1912
305096,Postcard view looking over the Lehigh River and Canal to South Easton taken from Easton in the 1890s,Postcard view looking over the Lehigh River and Canal to South Easton taken from Easton in the 1890s
304602,Boat being unloaded at Leedom's coal yard in Yardley.  Benjamin Klotz can be seen standing on the deck,Boat being unloaded at Leedom's coal yard in Yardley.  Benjamin Klotz can be seen standing on the deck
304946,"Image at the tide lock in Bristol, Pa. showing the toll house and toll collector","Image at the tide lock in Bristol, Pa. showing the toll house and toll collector"
305136,"[Letter] 1919, July 23, Bethlehem, Pa.? [to] [Allen V.] Laub / J. Fred Wolle and title page / opposing page of a presentation copy of """"The Bethlehem Bach choir: an historical and interpretative sketch / by Raymond Walters,"""" signed by Charles M. Schwab.","[Letter] 1919, July 23, Bethlehem, Pa.? [to] [Allen V.] Laub / J. Fred Wolle and title page / opposing page of a presentation copy of """"The Bethlehem Bach choir: an historical and interpretative sketch / by Raymond Walters,"""" signed by Charles M. Schwab."
304867,Front Matter 1,Front Matter 1
304605,Page [1],Page [1]
304916,Page [2],Page [2]
305097,Page [3],Page [3]
304843,Page [4],Page [4]
304928,Page [5],Page [5]
304732,Page [6],Page [6]
304905,Page [7],Page [7]
304954,Page [8],Page [8]
304734,Page [9],Page [9]
305119,Page [10],Page [10]
304851,Page [11],Page [11]
304935,Page [12],Page [12]
305112,Page [13],Page [13]
304623,Page [14],Page [14]
304806,Page [15],Page [15]
304872,Page [16],Page [16]
304880,Page [17],Page [17]
305181,Page [18],Page [18]
304573,Page [19],Page [19]
305201,Page [20],Page [20]
304919,Page [21],Page [21]
304834,Page [22],Page [22]
304816,Page [23],Page [23]
304690,Page [24],Page [24]
305038,Page [25],Page [25]
305127,"Water works on Lehigh River near Bethlehem, Pa.?","Water works on Lehigh River near Bethlehem, Pa.?"
305105,"Alpha Portland Cement Co. Board of Directors meeting minutes, October 11, 1918","Alpha Portland Cement Co. Board of Directors meeting minutes, October 11, 1918"
304580,Request to the Board of Directors of the Alpha Portland Cement Co. to call a meeting of stockholders to vote on the acquisition of the  Martins Creek Portland Cement Co.,Request to the Board of Directors of the Alpha Portland Cement Co. to call a meeting of stockholders to vote on the acquisition of the  Martins Creek Portland Cement Co.
305194,Corporate resolution by the Alpha Portland Cement Co. to call a meeting of stockholders to vote on the acquisition of the Martins Creek Portland Cement Co.,Corporate resolution by the Alpha Portland Cement Co. to call a meeting of stockholders to vote on the acquisition of the Martins Creek Portland Cement Co.
305207,On the Site of the Easton Plant,On the Site of the Easton Plant
305021,Miss Dixie Cup Contest,Miss Dixie Cup Contest
304683,First Dixie Team,First Dixie Team
305037,In Front of the First Dixie Cup Plant at Easton,In Front of the First Dixie Cup Plant at Easton
304943,Treating Gang,Treating Gang
304767,Dixie Employees Group Portrait,Dixie Employees Group Portrait
304710,Dixie Sales Convention,Dixie Sales Convention
304799,Christmas Greetings from the Treating Department,Christmas Greetings from the Treating Department
305139,Dixie Employees on Roof of Easton Plant,Dixie Employees on Roof of Easton Plant
305092,President of American Can Co. is Greeted at the Easton Plant,President of American Can Co. is Greeted at the Easton Plant
304729,Women's Basketball Team,Women's Basketball Team
304788,Men's Baseball Team,Men's Baseball Team
304579,"Dixie Drinking Cup Co., Easton, Pa.","Dixie Drinking Cup Co., Easton, Pa."
305087,From the Roof Looking South,From the Roof Looking South
304594,"Dixie Drinking Cup Co., Easton, Pa.","Dixie Drinking Cup Co., Easton, Pa."
304929,"Dixie Drinking Cup Co., Easton, Pa.","Dixie Drinking Cup Co., Easton, Pa."
305222,Dixie Cup Water Tower,Dixie Cup Water Tower
304737,"Dixie Drinking Cup Co., Easton, Pa.","Dixie Drinking Cup Co., Easton, Pa."
304957,"Dixie Drinking Cup Co., Easton, Pa.","Dixie Drinking Cup Co., Easton, Pa."
304575,"Dixie Drinking Cup Co., Easton, Pa.","Dixie Drinking Cup Co., Easton, Pa."
305140,"Dixie Cup Company, Easton, Pa.","Dixie Cup Company, Easton, Pa."
304941,"Dixie Cup Company, Easton, Pa.","Dixie Cup Company, Easton, Pa."
304577,Dixie Lid Testing Operation,Dixie Lid Testing Operation
304632,Dixie Delivery Truck,Dixie Delivery Truck
305204,"Dixie Ice Cream Cups, Product Demonstration","Dixie Ice Cream Cups, Product Demonstration"
304718,"Dixie Cup """"Melody"""" Sidewalls","Dixie Cup """"Melody"""" Sidewalls"
304728,"Dixie Ice Cream Cups, Product Demonstration","Dixie Ice Cream Cups, Product Demonstration"
304910,Factory Waste Display,Factory Waste Display
305014,Dixie Employees Purchasing Nylons,Dixie Employees Purchasing Nylons
304922,Factory Operation at Easton Plant,Factory Operation at Easton Plant
304770,"Dixie Cups at the Globe Theatre, Bethlehem, Pa.","Dixie Cups at the Globe Theatre, Bethlehem, Pa."
305173,"Dixie Cup Display at Abel's, Easton, Pa.","Dixie Cup Display at Abel's, Easton, Pa."
305107,"Dixie Cup Products at Liggett's, Easton, Pa.","Dixie Cup Products at Liggett's, Easton, Pa."
304964,"Dixie Cup Display at F. W. Woolworth Co., Easton, Pa.","Dixie Cup Display at F. W. Woolworth Co., Easton, Pa."
304736,"Dixie Cup Window Display in Easton, Pa.","Dixie Cup Window Display in Easton, Pa."
304863,"Dixie Cup Display at H. Y. Pursell Grocery Store, Easton, Pa.","Dixie Cup Display at H. Y. Pursell Grocery Store, Easton, Pa."
304645,Lehigh Coal and Navigation Company Records - Item 334: Cross Section of Standard Two Section Boat,Lehigh Coal and Navigation Company Records - Item 334: Cross Section of Standard Two Section Boat
305144,Lehigh Coal and Navigation Company Records - Item 358: Detail of Hinge for Standard 100-Ton Wooden Hinged Boat,Lehigh Coal and Navigation Company Records - Item 358: Detail of Hinge for Standard 100-Ton Wooden Hinged Boat
305028,Lehigh Coal and Navigation Company Records - Item 365: Drawing of Wicket Coupling Bolt,Lehigh Coal and Navigation Company Records - Item 365: Drawing of Wicket Coupling Bolt
305103,"Lehigh Coal and Navigation Company Records - Item 372: Detail Plan Showing Forms for Reinforced Concrete Waste Gate: For Level Between guard Lock Number 5 and Waste Gate Number 32: One and a Half Miles North of Seigfried, Pa.","Lehigh Coal and Navigation Company Records - Item 372: Detail Plan Showing Forms for Reinforced Concrete Waste Gate: For Level Between guard Lock Number 5 and Waste Gate Number 32: One and a Half Miles North of Seigfried, Pa."
304909,"Lehigh Coal and Navigation Company Records - Item 370: Detail of Circa 1909 Wooden Boat Knee, Revised 1940: Material: Hackmatack, Spruce or White Oak","Lehigh Coal and Navigation Company Records - Item 370: Detail of Circa 1909 Wooden Boat Knee, Revised 1940: Material: Hackmatack, Spruce or White Oak"
304992,Lehigh Coal and Navigation Company Records - Item 371: Detail of Canal Boat Forgings,Lehigh Coal and Navigation Company Records - Item 371: Detail of Canal Boat Forgings
304618,Lehigh Coal and Navigation Company Records - Item 359: Details of Cleats for Standard 100-Ton Wooden Hinge Boat,Lehigh Coal and Navigation Company Records - Item 359: Details of Cleats for Standard 100-Ton Wooden Hinge Boat
304696,"Lehigh Coal and Navigation Company Records - Item 375: Detail for Lower Bearing Box, 26-Inch Wicket","Lehigh Coal and Navigation Company Records - Item 375: Detail for Lower Bearing Box, 26-Inch Wicket"
305206,"Lehigh Coal and Navigation Company Records - Item 376: Detail for Upper Bearing Box, 26-Inch Wicket, Revised 1939","Lehigh Coal and Navigation Company Records - Item 376: Detail for Upper Bearing Box, 26-Inch Wicket, Revised 1939"
304616,"Lehigh Coal and Navigation Company Records - Item 378: Detail of Bearing Box, 40-Inch Wicket","Lehigh Coal and Navigation Company Records - Item 378: Detail of Bearing Box, 40-Inch Wicket"
304912,"Lehigh Coal and Navigation Company Records - Item 379: Detail Plan Wicket Shaft, 26-Inch Wicket","Lehigh Coal and Navigation Company Records - Item 379: Detail Plan Wicket Shaft, 26-Inch Wicket"
304791,Lehigh Coal and Navigation Company Records - Item 380: Standard Plan of Cast Iron Bearing Box for 60-Inch Wicket,Lehigh Coal and Navigation Company Records - Item 380: Standard Plan of Cast Iron Bearing Box for 60-Inch Wicket
304936,"Lehigh Coal and Navigation Company Records - Item 381: Detail of Coupling for Shaft and Stem, 26-Inch Wicket","Lehigh Coal and Navigation Company Records - Item 381: Detail of Coupling for Shaft and Stem, 26-Inch Wicket"
304931,Lehigh Coal and Navigation Company Records - Item 382: Detail of Ratchet Wheel for Gate Lifting Device,Lehigh Coal and Navigation Company Records - Item 382: Detail of Ratchet Wheel for Gate Lifting Device
305046,Lehigh Coal and Navigation Company Records - Item 383: Detail of Roller Log Bearing Plates for Drop Gates and Sluiceway in Dam Number 4,Lehigh Coal and Navigation Company Records - Item 383: Detail of Roller Log Bearing Plates for Drop Gates and Sluiceway in Dam Number 4
304980,Lehigh Coal and Navigation Company Records - Item 386: Lever and Connections for Reverse Mechanism of Engine,Lehigh Coal and Navigation Company Records - Item 386: Lever and Connections for Reverse Mechanism of Engine
305199,Lehigh Coal and Navigation Company Records - Item 390: Plan of Auxiliary Movable Dam to Increase Height of Dam Number 4,Lehigh Coal and Navigation Company Records - Item 390: Plan of Auxiliary Movable Dam to Increase Height of Dam Number 4
305198,Lehigh Coal and Navigation Company Records - Item 391: Plan of Auxiliary Moveable Dam to Increase Height of Dam Number 4,Lehigh Coal and Navigation Company Records - Item 391: Plan of Auxiliary Moveable Dam to Increase Height of Dam Number 4
304672,Lehigh Coal and Navigation Company Records - Item 392: Detail of Shaft for Gate Lifting Device,Lehigh Coal and Navigation Company Records - Item 392: Detail of Shaft for Gate Lifting Device
304897,Lehigh Coal and Navigation Company Records - Item 398: Sketch Showing Arrangement of Dynamometer on Canal Boat for Towage Tests,Lehigh Coal and Navigation Company Records - Item 398: Sketch Showing Arrangement of Dynamometer on Canal Boat for Towage Tests
305177,"Lehigh Coal and Navigation Company Records - Item 399: Detail of Worm for Gate Lifting Device at Feeder Gate, Guard Lock Number 5","Lehigh Coal and Navigation Company Records - Item 399: Detail of Worm for Gate Lifting Device at Feeder Gate, Guard Lock Number 5"
304819,Lehigh Coal and Navigation Company Records - Item 736: Detail of Jag Bolt,Lehigh Coal and Navigation Company Records - Item 736: Detail of Jag Bolt
305005,Lehigh Coal and Navigation Company Records - Item 737: Detail of Elevation Block for Supporting Third Rail,Lehigh Coal and Navigation Company Records - Item 737: Detail of Elevation Block for Supporting Third Rail
305202,Lehigh Coal and Navigation Company Records - Item 1112: Repair Boxes for Wickets,Lehigh Coal and Navigation Company Records - Item 1112: Repair Boxes for Wickets
304749,Lehigh Coal and Navigation Company Records - Item 1730: Drawing of Ice Boat,Lehigh Coal and Navigation Company Records - Item 1730: Drawing of Ice Boat
304619,"Lehigh Coal and Navigation Company Records - Item 5404: Plan of Rock and Pinion, Single Stem, Gate Lift Device (Assembled): for Dimensions see Detail Plan of Parts","Lehigh Coal and Navigation Company Records - Item 5404: Plan of Rock and Pinion, Single Stem, Gate Lift Device (Assembled): for Dimensions see Detail Plan of Parts"
304688,"Lehigh Coal and Navigation Company Records - Item 5582: Detail Plan of Blade, 40-Inch Wicket","Lehigh Coal and Navigation Company Records - Item 5582: Detail Plan of Blade, 40-Inch Wicket"
305129,Lehigh Coal and Navigation Company Records - Item 5583: Plan of 40-Inch Wicket Assembled,Lehigh Coal and Navigation Company Records - Item 5583: Plan of 40-Inch Wicket Assembled
304730,"Lehigh Coal and Navigation Company Records - Item 5588: Detail of Side Bar, 60-Inch Wicket","Lehigh Coal and Navigation Company Records - Item 5588: Detail of Side Bar, 60-Inch Wicket"
304903,"Lehigh Coal and Navigation Company Records - Item 5589: Detail Plan of Blade, 60-Inch Wicket","Lehigh Coal and Navigation Company Records - Item 5589: Detail Plan of Blade, 60-Inch Wicket"
304855,"Lehigh Coal and Navigation Company Records - Item 5590: Detail Plan of Blade, 60-Inch Wicket: Plan shows right-hand blade: Used on ""Berm or Heel Side""","Lehigh Coal and Navigation Company Records - Item 5590: Detail Plan of Blade, 60-Inch Wicket: Plan shows right-hand blade: Used on ""Berm or Heel Side"""
305132,Lehigh Coal and Navigation Company Records - Item 5591: Plan of 60 Inch Wicket (Assembled),Lehigh Coal and Navigation Company Records - Item 5591: Plan of 60 Inch Wicket (Assembled)
305143,Lehigh Coal and Navigation Company Records - Item 1116: Track Construction on Lehigh Canal: American Adhesion Traction Co.,Lehigh Coal and Navigation Company Records - Item 1116: Track Construction on Lehigh Canal: American Adhesion Traction Co.
305147,Lehigh Coal and Navigation Company Records - Item 1354: Map of Anthracite Coal Fields in Pennsylvania,Lehigh Coal and Navigation Company Records - Item 1354: Map of Anthracite Coal Fields in Pennsylvania
304917,"Lehigh Coal and Navigation Company Records - Item 5336: Notes of Survey of Land by John Eberhardt: Made July 3, 1867","Lehigh Coal and Navigation Company Records - Item 5336: Notes of Survey of Land by John Eberhardt: Made July 3, 1867"
305213,Lehigh Coal and Navigation Company Records - Item 5413: Cross Sections of the Delaware Division and Lehigh Canals,Lehigh Coal and Navigation Company Records - Item 5413: Cross Sections of the Delaware Division and Lehigh Canals
305089,Lehigh Coal and Navigation Company Records - Item 18: Distances Via the Canal to Various Locations,Lehigh Coal and Navigation Company Records - Item 18: Distances Via the Canal to Various Locations
305084,Lehigh Coal and Navigation Company Records - Item 267: Allentown to Easton (Rolled): A Chart of the River Lehigh from Allentown to Easton,Lehigh Coal and Navigation Company Records - Item 267: Allentown to Easton (Rolled): A Chart of the River Lehigh from Allentown to Easton
304913,Lehigh Coal and Navigation Company Records - Item 941: Map of Beaver Meadow Shipping Port,Lehigh Coal and Navigation Company Records - Item 941: Map of Beaver Meadow Shipping Port
305138,Lehigh Coal and Navigation Company Records - Item 1184: Detail Construction Drawing of Wood Dam Breast,Lehigh Coal and Navigation Company Records - Item 1184: Detail Construction Drawing of Wood Dam Breast
304670,Lehigh Coal and Navigation Company Records - Item 1036: Plan of White Haven,Lehigh Coal and Navigation Company Records - Item 1036: Plan of White Haven
305054,"Lehigh Coal and Navigation Company Records - Item 1422: Plan of Rack and Pinion, Single Stem, Gate Lift Device","Lehigh Coal and Navigation Company Records - Item 1422: Plan of Rack and Pinion, Single Stem, Gate Lift Device"
305052,Lehigh Coal and Navigation Company Records - Item 1426: Elevation and Sections of Standard Wooden Hinged Boat,Lehigh Coal and Navigation Company Records - Item 1426: Elevation and Sections of Standard Wooden Hinged Boat
304548,Lehigh Coal and Navigation Company Records - Item 1427: Detail Plan of Galvanized Iron Boat Pump,Lehigh Coal and Navigation Company Records - Item 1427: Detail Plan of Galvanized Iron Boat Pump
305029,"Lehigh Coal and Navigation Company Records - Item 1685: Plot of the Village of Lausanne: Northhampton County, Pennsylvania at the head of the Lehigh Navigation","Lehigh Coal and Navigation Company Records - Item 1685: Plot of the Village of Lausanne: Northhampton County, Pennsylvania at the head of the Lehigh Navigation"
305104,Lehigh Coal and Navigation Company Records - Item 1950: Map of Mauch Chunk,Lehigh Coal and Navigation Company Records - Item 1950: Map of Mauch Chunk
305060,Lehigh Coal and Navigation Company Records - Item 2242: Fall Gate,Lehigh Coal and Navigation Company Records - Item 2242: Fall Gate
304657,Lehigh Coal and Navigation Company Records - Item 2248: Bear Trap Lock (See Also: Item 6323),Lehigh Coal and Navigation Company Records - Item 2248: Bear Trap Lock (See Also: Item 6323)
305149,Lehigh Coal and Navigation Company Records - Item 2286: Plan of Sea Barges,Lehigh Coal and Navigation Company Records - Item 2286: Plan of Sea Barges
304624,Lehigh Coal and Navigation Company Records - Item 2496: Map of South Easton,Lehigh Coal and Navigation Company Records - Item 2496: Map of South Easton
304815,Lehigh Coal and Navigation Company Records - Item 2562: Cross Section and Elevation of Upper and Lower Gates,Lehigh Coal and Navigation Company Records - Item 2562: Cross Section and Elevation of Upper and Lower Gates
304888,Lehigh Coal and Navigation Company Records - Item 2563: Plan of Lock Number 27,Lehigh Coal and Navigation Company Records - Item 2563: Plan of Lock Number 27
304814,Lehigh Coal and Navigation Company Records - Item 2564: Lehigh Dam Numbers 17 and 18,Lehigh Coal and Navigation Company Records - Item 2564: Lehigh Dam Numbers 17 and 18
305027,Lehigh Coal and Navigation Company Records - Item 2565: Map of the Pine Forest Lock and Dam,Lehigh Coal and Navigation Company Records - Item 2565: Map of the Pine Forest Lock and Dam
304781,Lehigh Coal and Navigation Company Records - Item 2582: Detail Construction Drawing of Dam,Lehigh Coal and Navigation Company Records - Item 2582: Detail Construction Drawing of Dam
304801,Lehigh Coal and Navigation Company Records - Item 2583: Plan of a Culvert,Lehigh Coal and Navigation Company Records - Item 2583: Plan of a Culvert
304829,Lehigh Coal and Navigation Company Records - Item 2584: Plan of the Culverts to Be Constructed at Section Number 50 and Number 62,Lehigh Coal and Navigation Company Records - Item 2584: Plan of the Culverts to Be Constructed at Section Number 50 and Number 62
304650,Lehigh Coal and Navigation Company Records - Item 2596: Draft of the Great Coal Mine Near Mauch Chunk,Lehigh Coal and Navigation Company Records - Item 2596: Draft of the Great Coal Mine Near Mauch Chunk
305161,Lehigh Coal and Navigation Company Records - Item 2686: Lock Gate,Lehigh Coal and Navigation Company Records - Item 2686: Lock Gate
304703,Lehigh Coal and Navigation Company Records - Item 2747: Map of the Proposed Railroad From the Old Tunnel to the Lehigh Navigation Together with the Return Track,Lehigh Coal and Navigation Company Records - Item 2747: Map of the Proposed Railroad From the Old Tunnel to the Lehigh Navigation Together with the Return Track
304709,Lehigh Coal and Navigation Company Records - Item 2800: Drawing of Revised Sea Barge,Lehigh Coal and Navigation Company Records - Item 2800: Drawing of Revised Sea Barge
304847,Lehigh Coal and Navigation Company Records - Item 2807: Plan of Steel Canal Boat,Lehigh Coal and Navigation Company Records - Item 2807: Plan of Steel Canal Boat
